"geo_id2","county","state","year","quarter","count","sfh_qty","th_qty","households","median_income","propensity"
4001,"Apache County","Arizona",2003,2,1,22891,598,19272,31757,0.051888750518887505189
4001,"Apache County","Arizona",2004,2,1,22891,598,19272,31757,0.051888750518887505189
4001,"Apache County","Arizona",2004,3,1,22891,598,19272,31757,0.051888750518887505189
4001,"Apache County","Arizona",2005,2,1,22891,598,19272,31757,0.051888750518887505189
4001,"Apache County","Arizona",2005,4,1,22891,598,19272,31757,0.051888750518887505189
4001,"Apache County","Arizona",2006,4,2,22891,598,19272,31757,0.10377750103777501
4001,"Apache County","Arizona",2008,2,1,22891,598,19272,31757,0.051888750518887505189
4001,"Apache County","Arizona",2008,3,1,22891,598,19272,31757,0.051888750518887505189
4001,"Apache County","Arizona",2008,4,1,22891,598,19272,31757,0.051888750518887505189
4003,"Cochise County","Arizona",2002,4,1,36865,1315,48825,45075,0.020481310803891449053
4003,"Cochise County","Arizona",2003,4,1,36865,1315,48825,45075,0.020481310803891449053
4003,"Cochise County","Arizona",2004,3,1,36865,1315,48825,45075,0.020481310803891449053
4003,"Cochise County","Arizona",2005,3,1,36865,1315,48825,45075,0.020481310803891449053
4003,"Cochise County","Arizona",2005,4,4,36865,1315,48825,45075,0.081925243215565796211
4003,"Cochise County","Arizona",2006,1,1,36865,1315,48825,45075,0.020481310803891449053
4003,"Cochise County","Arizona",2006,2,2,36865,1315,48825,45075,0.040962621607782898105
4003,"Cochise County","Arizona",2007,2,2,36865,1315,48825,45075,0.040962621607782898105
4003,"Cochise County","Arizona",2008,2,1,36865,1315,48825,45075,0.020481310803891449053
4003,"Cochise County","Arizona",2008,4,2,36865,1315,48825,45075,0.040962621607782898105
4003,"Cochise County","Arizona",2009,1,22,36865,1315,48825,45075,0.45058883768561188
4003,"Cochise County","Arizona",2009,2,22,36865,1315,48825,45075,0.45058883768561188
4003,"Cochise County","Arizona",2009,3,46,36865,1315,48825,45075,0.94214029697900666
4003,"Cochise County","Arizona",2009,4,25,36865,1315,48825,45075,0.51203277009728623
4003,"Cochise County","Arizona",2010,1,42,36865,1315,48825,45075,0.86021505376344086
4003,"Cochise County","Arizona",2010,2,26,36865,1315,48825,45075,0.53251408090117768
4003,"Cochise County","Arizona",2010,3,14,36865,1315,48825,45075,0.28673835125448029
4003,"Cochise County","Arizona",2010,4,11,36865,1315,48825,45075,0.22529441884280594
4003,"Cochise County","Arizona",2011,1,22,36865,1315,48825,45075,0.45058883768561188
4003,"Cochise County","Arizona",2011,2,19,36865,1315,48825,45075,0.38914490527393753
4003,"Cochise County","Arizona",2011,3,27,36865,1315,48825,45075,0.55299539170506912
4003,"Cochise County","Arizona",2011,4,33,36865,1315,48825,45075,0.67588325652841782
4003,"Cochise County","Arizona",2012,1,23,36865,1315,48825,45075,0.47107014848950333
4003,"Cochise County","Arizona",2012,2,29,36865,1315,48825,45075,0.59395801331285202
4003,"Cochise County","Arizona",2012,3,43,36865,1315,48825,45075,0.88069636456733231
4003,"Cochise County","Arizona",2012,4,46,36865,1315,48825,45075,0.94214029697900666
4003,"Cochise County","Arizona",2013,1,60,36865,1315,48825,45075,1.22887864823348694
4003,"Cochise County","Arizona",2013,2,63,36865,1315,48825,45075,1.29032258064516129
4003,"Cochise County","Arizona",2013,3,68,36865,1315,48825,45075,1.39272913466461854
4003,"Cochise County","Arizona",2013,4,87,36865,1315,48825,45075,1.78187403993855607
4003,"Cochise County","Arizona",2014,1,87,36865,1315,48825,45075,1.78187403993855607
4003,"Cochise County","Arizona",2014,2,61,36865,1315,48825,45075,1.24935995903737839
4003,"Cochise County","Arizona",2014,3,61,36865,1315,48825,45075,1.24935995903737839
4003,"Cochise County","Arizona",2014,4,60,36865,1315,48825,45075,1.22887864823348694
4003,"Cochise County","Arizona",2015,1,48,36865,1315,48825,45075,0.98310291858678955
4003,"Cochise County","Arizona",2015,2,36,36865,1315,48825,45075,0.73732718894009217
4003,"Cochise County","Arizona",2015,3,27,36865,1315,48825,45075,0.55299539170506912
4003,"Cochise County","Arizona",2015,4,23,36865,1315,48825,45075,0.47107014848950333
4005,"Coconino County","Arizona",2002,3,1,39252,3182,46619,50234,0.021450481563311096334
4005,"Coconino County","Arizona",2002,4,4,39252,3182,46619,50234,0.085801926253244385336
4005,"Coconino County","Arizona",2003,1,1,39252,3182,46619,50234,0.021450481563311096334
4005,"Coconino County","Arizona",2003,2,3,39252,3182,46619,50234,0.064351444689933289002
4005,"Coconino County","Arizona",2003,3,3,39252,3182,46619,50234,0.064351444689933289002
4005,"Coconino County","Arizona",2003,4,4,39252,3182,46619,50234,0.085801926253244385336
4005,"Coconino County","Arizona",2004,1,1,39252,3182,46619,50234,0.021450481563311096334
4005,"Coconino County","Arizona",2004,2,5,39252,3182,46619,50234,0.10725240781655548
4005,"Coconino County","Arizona",2004,3,7,39252,3182,46619,50234,0.15015337094317767
4005,"Coconino County","Arizona",2004,4,3,39252,3182,46619,50234,0.064351444689933289002
4005,"Coconino County","Arizona",2005,1,6,39252,3182,46619,50234,0.12870288937986658
4005,"Coconino County","Arizona",2005,2,3,39252,3182,46619,50234,0.064351444689933289002
4005,"Coconino County","Arizona",2005,3,6,39252,3182,46619,50234,0.12870288937986658
4005,"Coconino County","Arizona",2005,4,6,39252,3182,46619,50234,0.12870288937986658
4005,"Coconino County","Arizona",2006,1,7,39252,3182,46619,50234,0.15015337094317767
4005,"Coconino County","Arizona",2006,2,6,39252,3182,46619,50234,0.12870288937986658
4005,"Coconino County","Arizona",2006,3,5,39252,3182,46619,50234,0.10725240781655548
4005,"Coconino County","Arizona",2006,4,10,39252,3182,46619,50234,0.21450481563311096
4005,"Coconino County","Arizona",2007,1,8,39252,3182,46619,50234,0.17160385250648877
4005,"Coconino County","Arizona",2007,2,6,39252,3182,46619,50234,0.12870288937986658
4005,"Coconino County","Arizona",2007,3,9,39252,3182,46619,50234,0.19305433406979987
4005,"Coconino County","Arizona",2007,4,8,39252,3182,46619,50234,0.17160385250648877
4005,"Coconino County","Arizona",2008,1,8,39252,3182,46619,50234,0.17160385250648877
4005,"Coconino County","Arizona",2008,2,11,39252,3182,46619,50234,0.23595529719642206
4005,"Coconino County","Arizona",2008,3,12,39252,3182,46619,50234,0.25740577875973316
4005,"Coconino County","Arizona",2008,4,2,39252,3182,46619,50234,0.042900963126622192668
4005,"Coconino County","Arizona",2009,1,11,39252,3182,46619,50234,0.23595529719642206
4005,"Coconino County","Arizona",2009,2,11,39252,3182,46619,50234,0.23595529719642206
4005,"Coconino County","Arizona",2009,3,13,39252,3182,46619,50234,0.27885626032304425
4005,"Coconino County","Arizona",2009,4,19,39252,3182,46619,50234,0.40755914970291083
4005,"Coconino County","Arizona",2010,1,14,39252,3182,46619,50234,0.30030674188635535
4005,"Coconino County","Arizona",2010,2,11,39252,3182,46619,50234,0.23595529719642206
4005,"Coconino County","Arizona",2010,3,11,39252,3182,46619,50234,0.23595529719642206
4005,"Coconino County","Arizona",2010,4,7,39252,3182,46619,50234,0.15015337094317767
4005,"Coconino County","Arizona",2011,1,14,39252,3182,46619,50234,0.30030674188635535
4005,"Coconino County","Arizona",2011,2,17,39252,3182,46619,50234,0.36465818657628864
4005,"Coconino County","Arizona",2011,3,13,39252,3182,46619,50234,0.27885626032304425
4005,"Coconino County","Arizona",2011,4,13,39252,3182,46619,50234,0.27885626032304425
4005,"Coconino County","Arizona",2012,1,11,39252,3182,46619,50234,0.23595529719642206
4005,"Coconino County","Arizona",2012,2,7,39252,3182,46619,50234,0.15015337094317767
4005,"Coconino County","Arizona",2012,3,14,39252,3182,46619,50234,0.30030674188635535
4005,"Coconino County","Arizona",2012,4,80,39252,3182,46619,50234,1.71603852506488771
4005,"Coconino County","Arizona",2013,1,47,39252,3182,46619,50234,1.00817263347562153
4005,"Coconino County","Arizona",2013,2,14,39252,3182,46619,50234,0.30030674188635535
4005,"Coconino County","Arizona",2013,3,10,39252,3182,46619,50234,0.21450481563311096
4005,"Coconino County","Arizona",2013,4,179,39252,3182,46619,50234,3.83963619983268624
4005,"Coconino County","Arizona",2014,1,15,39252,3182,46619,50234,0.32175722344966645
4005,"Coconino County","Arizona",2014,2,10,39252,3182,46619,50234,0.21450481563311096
4005,"Coconino County","Arizona",2014,3,9,39252,3182,46619,50234,0.19305433406979987
4005,"Coconino County","Arizona",2014,4,11,39252,3182,46619,50234,0.23595529719642206
4005,"Coconino County","Arizona",2015,1,11,39252,3182,46619,50234,0.23595529719642206
4005,"Coconino County","Arizona",2015,2,9,39252,3182,46619,50234,0.19305433406979987
4005,"Coconino County","Arizona",2015,3,15,39252,3182,46619,50234,0.32175722344966645
4005,"Coconino County","Arizona",2015,4,11,39252,3182,46619,50234,0.23595529719642206
4007,"Gila County","Arizona",2004,3,1,23482,304,20909,39751,0.047826294896934334497
4007,"Gila County","Arizona",2004,4,1,23482,304,20909,39751,0.047826294896934334497
4007,"Gila County","Arizona",2006,1,2,23482,304,20909,39751,0.095652589793868668994
4007,"Gila County","Arizona",2006,2,1,23482,304,20909,39751,0.047826294896934334497
4007,"Gila County","Arizona",2006,3,1,23482,304,20909,39751,0.047826294896934334497
4007,"Gila County","Arizona",2006,4,2,23482,304,20909,39751,0.095652589793868668994
4007,"Gila County","Arizona",2007,1,1,23482,304,20909,39751,0.047826294896934334497
4007,"Gila County","Arizona",2007,2,1,23482,304,20909,39751,0.047826294896934334497
4007,"Gila County","Arizona",2007,3,1,23482,304,20909,39751,0.047826294896934334497
4007,"Gila County","Arizona",2007,4,1,23482,304,20909,39751,0.047826294896934334497
4007,"Gila County","Arizona",2008,1,1,23482,304,20909,39751,0.047826294896934334497
4007,"Gila County","Arizona",2008,2,2,23482,304,20909,39751,0.095652589793868668994
4007,"Gila County","Arizona",2008,3,1,23482,304,20909,39751,0.047826294896934334497
4007,"Gila County","Arizona",2008,4,1,23482,304,20909,39751,0.047826294896934334497
4007,"Gila County","Arizona",2009,1,1,23482,304,20909,39751,0.047826294896934334497
4007,"Gila County","Arizona",2009,2,10,23482,304,20909,39751,0.47826294896934334
4007,"Gila County","Arizona",2009,3,10,23482,304,20909,39751,0.47826294896934334
4007,"Gila County","Arizona",2009,4,10,23482,304,20909,39751,0.47826294896934334
4007,"Gila County","Arizona",2010,1,13,23482,304,20909,39751,0.62174183366014635
4007,"Gila County","Arizona",2010,2,4,23482,304,20909,39751,0.19130517958773734
4007,"Gila County","Arizona",2010,3,4,23482,304,20909,39751,0.19130517958773734
4007,"Gila County","Arizona",2010,4,6,23482,304,20909,39751,0.28695776938160601
4007,"Gila County","Arizona",2011,1,5,23482,304,20909,39751,0.23913147448467167
4007,"Gila County","Arizona",2011,2,6,23482,304,20909,39751,0.28695776938160601
4007,"Gila County","Arizona",2011,3,17,23482,304,20909,39751,0.81304701324788369
4007,"Gila County","Arizona",2011,4,10,23482,304,20909,39751,0.47826294896934334
4007,"Gila County","Arizona",2012,1,14,23482,304,20909,39751,0.66956812855708068
4007,"Gila County","Arizona",2012,2,13,23482,304,20909,39751,0.62174183366014635
4007,"Gila County","Arizona",2012,3,66,23482,304,20909,39751,3.15653546319766608
4007,"Gila County","Arizona",2012,4,13,23482,304,20909,39751,0.62174183366014635
4007,"Gila County","Arizona",2013,1,13,23482,304,20909,39751,0.62174183366014635
4007,"Gila County","Arizona",2013,2,11,23482,304,20909,39751,0.52608924386627768
4007,"Gila County","Arizona",2013,3,15,23482,304,20909,39751,0.71739442345401502
4007,"Gila County","Arizona",2013,4,3,23482,304,20909,39751,0.143478884690803
4007,"Gila County","Arizona",2014,1,26,23482,304,20909,39751,1.2434836673202927
4007,"Gila County","Arizona",2014,2,11,23482,304,20909,39751,0.52608924386627768
4007,"Gila County","Arizona",2014,3,11,23482,304,20909,39751,0.52608924386627768
4007,"Gila County","Arizona",2014,4,12,23482,304,20909,39751,0.57391553876321201
4007,"Gila County","Arizona",2015,1,17,23482,304,20909,39751,0.81304701324788369
4007,"Gila County","Arizona",2015,2,14,23482,304,20909,39751,0.66956812855708068
4007,"Gila County","Arizona",2015,3,6,23482,304,20909,39751,0.28695776938160601
4007,"Gila County","Arizona",2015,4,10,23482,304,20909,39751,0.47826294896934334
4009,"Graham County","Arizona",2006,2,1,8312,156,10959,45964,0.091249201569486266995
4009,"Graham County","Arizona",2008,4,1,8312,156,10959,45964,0.091249201569486266995
4011,"Greenlee County","Arizona",2009,4,1,2834,66,3219,51628,0.31065548306927617
4012,"La Paz County","Arizona",2004,2,1,6668,269,9365,34466,0.10678056593699947
4012,"La Paz County","Arizona",2004,3,2,6668,269,9365,34466,0.21356113187399893
4012,"La Paz County","Arizona",2006,3,1,6668,269,9365,34466,0.10678056593699947
4012,"La Paz County","Arizona",2007,1,2,6668,269,9365,34466,0.21356113187399893
4012,"La Paz County","Arizona",2007,2,2,6668,269,9365,34466,0.21356113187399893
4012,"La Paz County","Arizona",2008,3,1,6668,269,9365,34466,0.10678056593699947
4012,"La Paz County","Arizona",2009,1,1,6668,269,9365,34466,0.10678056593699947
4012,"La Paz County","Arizona",2009,2,1,6668,269,9365,34466,0.10678056593699947
4012,"La Paz County","Arizona",2009,3,1,6668,269,9365,34466,0.10678056593699947
4012,"La Paz County","Arizona",2009,4,2,6668,269,9365,34466,0.21356113187399893
4012,"La Paz County","Arizona",2010,1,1,6668,269,9365,34466,0.10678056593699947
4012,"La Paz County","Arizona",2010,2,4,6668,269,9365,34466,0.42712226374799786
4012,"La Paz County","Arizona",2010,3,1,6668,269,9365,34466,0.10678056593699947
4012,"La Paz County","Arizona",2010,4,2,6668,269,9365,34466,0.21356113187399893
4012,"La Paz County","Arizona",2011,1,4,6668,269,9365,34466,0.42712226374799786
4012,"La Paz County","Arizona",2011,2,4,6668,269,9365,34466,0.42712226374799786
4012,"La Paz County","Arizona",2011,3,6,6668,269,9365,34466,0.6406833956219968
4012,"La Paz County","Arizona",2011,4,4,6668,269,9365,34466,0.42712226374799786
4012,"La Paz County","Arizona",2012,1,2,6668,269,9365,34466,0.21356113187399893
4012,"La Paz County","Arizona",2012,2,1,6668,269,9365,34466,0.10678056593699947
4012,"La Paz County","Arizona",2012,3,1,6668,269,9365,34466,0.10678056593699947
4012,"La Paz County","Arizona",2012,4,2,6668,269,9365,34466,0.21356113187399893
4012,"La Paz County","Arizona",2013,2,3,6668,269,9365,34466,0.3203416978109984
4012,"La Paz County","Arizona",2013,3,3,6668,269,9365,34466,0.3203416978109984
4012,"La Paz County","Arizona",2013,4,4,6668,269,9365,34466,0.42712226374799786
4012,"La Paz County","Arizona",2014,1,15,6668,269,9365,34466,1.60170848905499199
4012,"La Paz County","Arizona",2014,3,2,6668,269,9365,34466,0.21356113187399893
4012,"La Paz County","Arizona",2014,4,5,6668,269,9365,34466,0.53390282968499733
4012,"La Paz County","Arizona",2015,1,3,6668,269,9365,34466,0.3203416978109984
4012,"La Paz County","Arizona",2015,2,7,6668,269,9365,34466,0.74746396155899626
4012,"La Paz County","Arizona",2015,3,7,6668,269,9365,34466,0.74746396155899626
4012,"La Paz County","Arizona",2015,4,6,6668,269,9365,34466,0.6406833956219968
4013,"Maricopa County","Arizona",2002,1,1,1077367,89081,1442518,54229,0.000693232250828065924
4013,"Maricopa County","Arizona",2002,2,3,1077367,89081,1442518,54229,0.002079696752484197771
4013,"Maricopa County","Arizona",2002,4,3,1077367,89081,1442518,54229,0.002079696752484197771
4013,"Maricopa County","Arizona",2003,2,2,1077367,89081,1442518,54229,0.001386464501656131847
4013,"Maricopa County","Arizona",2003,3,3,1077367,89081,1442518,54229,0.002079696752484197771
4013,"Maricopa County","Arizona",2003,4,6,1077367,89081,1442518,54229,0.004159393504968395542
4013,"Maricopa County","Arizona",2004,1,4,1077367,89081,1442518,54229,0.002772929003312263694
4013,"Maricopa County","Arizona",2004,2,9,1077367,89081,1442518,54229,0.006239090257452593313
4013,"Maricopa County","Arizona",2004,3,8,1077367,89081,1442518,54229,0.005545858006624527389
4013,"Maricopa County","Arizona",2004,4,9,1077367,89081,1442518,54229,0.006239090257452593313
4013,"Maricopa County","Arizona",2005,1,19,1077367,89081,1442518,54229,0.013171412765733252549
4013,"Maricopa County","Arizona",2005,2,17,1077367,89081,1442518,54229,0.011784948264077120701
4013,"Maricopa County","Arizona",2005,3,12,1077367,89081,1442518,54229,0.008318787009936791083
4013,"Maricopa County","Arizona",2005,4,12,1077367,89081,1442518,54229,0.008318787009936791083
4013,"Maricopa County","Arizona",2006,1,60,1077367,89081,1442518,54229,0.041593935049683955417
4013,"Maricopa County","Arizona",2006,2,64,1077367,89081,1442518,54229,0.044366864052996219111
4013,"Maricopa County","Arizona",2006,3,44,1077367,89081,1442518,54229,0.030502219036434900639
4013,"Maricopa County","Arizona",2006,4,64,1077367,89081,1442518,54229,0.044366864052996219111
4013,"Maricopa County","Arizona",2007,1,49,1077367,89081,1442518,54229,0.033968380290575230257
4013,"Maricopa County","Arizona",2007,2,59,1077367,89081,1442518,54229,0.040900702798855889493
4013,"Maricopa County","Arizona",2007,3,72,1077367,89081,1442518,54229,0.0499127220596207465
4013,"Maricopa County","Arizona",2007,4,78,1077367,89081,1442518,54229,0.054072115564589142042
4013,"Maricopa County","Arizona",2008,1,66,1077367,89081,1442518,54229,0.045753328554652350959
4013,"Maricopa County","Arizona",2008,2,93,1077367,89081,1442518,54229,0.064470599327010130896
4013,"Maricopa County","Arizona",2008,3,142,1077367,89081,1442518,54229,0.098438979617585361153
4013,"Maricopa County","Arizona",2008,4,97,1077367,89081,1442518,54229,0.067243528330322394591
4013,"Maricopa County","Arizona",2009,1,370,1077367,89081,1442518,54229,0.25649593280638439
4013,"Maricopa County","Arizona",2009,2,302,1077367,89081,1442518,54229,0.20935613975007591
4013,"Maricopa County","Arizona",2009,3,445,1077367,89081,1442518,54229,0.30848835161848934
4013,"Maricopa County","Arizona",2009,4,745,1077367,89081,1442518,54229,0.51645802686690911
4013,"Maricopa County","Arizona",2010,1,834,1077367,89081,1442518,54229,0.57815569719060698
4013,"Maricopa County","Arizona",2010,2,956,1077367,89081,1442518,54229,0.66273003179163102
4013,"Maricopa County","Arizona",2010,3,740,1077367,89081,1442518,54229,0.51299186561276878
4013,"Maricopa County","Arizona",2010,4,845,1077367,89081,1442518,54229,0.58578125194971571
4013,"Maricopa County","Arizona",2011,1,702,1077367,89081,1442518,54229,0.48664904008130228
4013,"Maricopa County","Arizona",2011,2,682,1077367,89081,1442518,54229,0.47278439506474096
4013,"Maricopa County","Arizona",2011,3,843,1077367,89081,1442518,54229,0.58439478744805957
4013,"Maricopa County","Arizona",2011,4,1135,1077367,89081,1442518,54229,0.78681860468985482
4013,"Maricopa County","Arizona",2012,1,1312,1077367,89081,1442518,54229,0.90952071308642249
4013,"Maricopa County","Arizona",2012,2,1365,1077367,89081,1442518,54229,0.94626202238030999
4013,"Maricopa County","Arizona",2012,3,1698,1077367,89081,1442518,54229,1.17710836190605594
4013,"Maricopa County","Arizona",2012,4,1963,1077367,89081,1442518,54229,1.36081490837549341
4013,"Maricopa County","Arizona",2013,1,1840,1077367,89081,1442518,54229,1.2755473415236413
4013,"Maricopa County","Arizona",2013,2,1588,1077367,89081,1442518,54229,1.10085281431496869
4013,"Maricopa County","Arizona",2013,3,1843,1077367,89081,1442518,54229,1.2776270382761255
4013,"Maricopa County","Arizona",2013,4,2371,1077367,89081,1442518,54229,1.6436536667133443
4013,"Maricopa County","Arizona",2014,1,2358,1077367,89081,1442518,54229,1.63464164745257945
4013,"Maricopa County","Arizona",2014,2,1994,1077367,89081,1442518,54229,1.38230510815116345
4013,"Maricopa County","Arizona",2014,3,2252,1077367,89081,1442518,54229,1.56115902886480446
4013,"Maricopa County","Arizona",2014,4,2874,1077367,89081,1442518,54229,1.99234948887986146
4013,"Maricopa County","Arizona",2015,1,2690,1077367,89081,1442518,54229,1.86479475472749733
4013,"Maricopa County","Arizona",2015,2,2927,1077367,89081,1442518,54229,2.02909079817374896
4013,"Maricopa County","Arizona",2015,3,1965,1077367,89081,1442518,54229,1.36220137287714954
4013,"Maricopa County","Arizona",2015,4,2509,1077367,89081,1442518,54229,1.7393197173276174
4015,"Mohave County","Arizona",1999,3,5,67228,2090,80832,38488,0.061856690419635787807
4015,"Mohave County","Arizona",2000,1,17,67228,2090,80832,38488,0.21031274742676168
4015,"Mohave County","Arizona",2001,1,1,67228,2090,80832,38488,0.012371338083927157561
4015,"Mohave County","Arizona",2006,1,1,67228,2090,80832,38488,0.012371338083927157561
4015,"Mohave County","Arizona",2007,4,1,67228,2090,80832,38488,0.012371338083927157561
4015,"Mohave County","Arizona",2008,3,4,67228,2090,80832,38488,0.049485352335708630245
4015,"Mohave County","Arizona",2008,4,1,67228,2090,80832,38488,0.012371338083927157561
4015,"Mohave County","Arizona",2009,1,13,67228,2090,80832,38488,0.16082739509105305
4015,"Mohave County","Arizona",2009,2,24,67228,2090,80832,38488,0.29691211401425178
4015,"Mohave County","Arizona",2009,3,12,67228,2090,80832,38488,0.14845605700712589
4015,"Mohave County","Arizona",2009,4,46,67228,2090,80832,38488,0.56908155186064925
4015,"Mohave County","Arizona",2010,1,31,67228,2090,80832,38488,0.38351148060174188
4015,"Mohave County","Arizona",2010,2,23,67228,2090,80832,38488,0.28454077593032462
4015,"Mohave County","Arizona",2010,3,101,67228,2090,80832,38488,1.24950514647664291
4015,"Mohave County","Arizona",2010,4,27,67228,2090,80832,38488,0.33402612826603325
4015,"Mohave County","Arizona",2011,1,42,67228,2090,80832,38488,0.51959619952494062
4015,"Mohave County","Arizona",2011,2,40,67228,2090,80832,38488,0.4948535233570863
4015,"Mohave County","Arizona",2011,3,34,67228,2090,80832,38488,0.42062549485352336
4015,"Mohave County","Arizona",2011,4,59,67228,2090,80832,38488,0.7299089469517023
4015,"Mohave County","Arizona",2012,1,82,67228,2090,80832,38488,1.01444972288202692
4015,"Mohave County","Arizona",2012,2,72,67228,2090,80832,38488,0.89073634204275534
4015,"Mohave County","Arizona",2012,3,73,67228,2090,80832,38488,0.9031076801266825
4015,"Mohave County","Arizona",2012,4,51,67228,2090,80832,38488,0.63093824228028504
4015,"Mohave County","Arizona",2013,1,16,67228,2090,80832,38488,0.19794140934283452
4015,"Mohave County","Arizona",2013,2,45,67228,2090,80832,38488,0.55671021377672209
4015,"Mohave County","Arizona",2013,3,35,67228,2090,80832,38488,0.43299683293745051
4015,"Mohave County","Arizona",2013,4,58,67228,2090,80832,38488,0.71753760886777514
4015,"Mohave County","Arizona",2014,1,93,67228,2090,80832,38488,1.15053444180522565
4015,"Mohave County","Arizona",2014,2,68,67228,2090,80832,38488,0.84125098970704671
4015,"Mohave County","Arizona",2014,3,66,67228,2090,80832,38488,0.8165083135391924
4015,"Mohave County","Arizona",2014,4,92,67228,2090,80832,38488,1.1381631037212985
4015,"Mohave County","Arizona",2015,1,77,67228,2090,80832,38488,0.95259303246239113
4015,"Mohave County","Arizona",2015,2,86,67228,2090,80832,38488,1.06393507521773555
4015,"Mohave County","Arizona",2015,3,89,67228,2090,80832,38488,1.10104908946951702
4015,"Mohave County","Arizona",2015,4,87,67228,2090,80832,38488,1.07630641330166271
4017,"Navajo County","Arizona",2002,3,1,38507,947,34129,35921,0.029300594802074482112
4017,"Navajo County","Arizona",2002,4,1,38507,947,34129,35921,0.029300594802074482112
4017,"Navajo County","Arizona",2003,1,1,38507,947,34129,35921,0.029300594802074482112
4017,"Navajo County","Arizona",2003,2,1,38507,947,34129,35921,0.029300594802074482112
4017,"Navajo County","Arizona",2003,3,5,38507,947,34129,35921,0.14650297401037241
4017,"Navajo County","Arizona",2003,4,4,38507,947,34129,35921,0.11720237920829793
4017,"Navajo County","Arizona",2004,1,5,38507,947,34129,35921,0.14650297401037241
4017,"Navajo County","Arizona",2004,2,1,38507,947,34129,35921,0.029300594802074482112
4017,"Navajo County","Arizona",2004,3,3,38507,947,34129,35921,0.087901784406223446336
4017,"Navajo County","Arizona",2004,4,2,38507,947,34129,35921,0.058601189604148964224
4017,"Navajo County","Arizona",2005,1,4,38507,947,34129,35921,0.11720237920829793
4017,"Navajo County","Arizona",2005,2,7,38507,947,34129,35921,0.20510416361452137
4017,"Navajo County","Arizona",2005,3,8,38507,947,34129,35921,0.23440475841659586
4017,"Navajo County","Arizona",2005,4,5,38507,947,34129,35921,0.14650297401037241
4017,"Navajo County","Arizona",2006,1,3,38507,947,34129,35921,0.087901784406223446336
4017,"Navajo County","Arizona",2006,2,3,38507,947,34129,35921,0.087901784406223446336
4017,"Navajo County","Arizona",2006,3,4,38507,947,34129,35921,0.11720237920829793
4017,"Navajo County","Arizona",2006,4,4,38507,947,34129,35921,0.11720237920829793
4017,"Navajo County","Arizona",2007,1,3,38507,947,34129,35921,0.087901784406223446336
4017,"Navajo County","Arizona",2007,2,7,38507,947,34129,35921,0.20510416361452137
4017,"Navajo County","Arizona",2007,3,4,38507,947,34129,35921,0.11720237920829793
4017,"Navajo County","Arizona",2007,4,1,38507,947,34129,35921,0.029300594802074482112
4017,"Navajo County","Arizona",2008,1,5,38507,947,34129,35921,0.14650297401037241
4017,"Navajo County","Arizona",2008,2,6,38507,947,34129,35921,0.17580356881244689
4017,"Navajo County","Arizona",2009,1,1,38507,947,34129,35921,0.029300594802074482112
4017,"Navajo County","Arizona",2009,2,5,38507,947,34129,35921,0.14650297401037241
4017,"Navajo County","Arizona",2009,3,7,38507,947,34129,35921,0.20510416361452137
4017,"Navajo County","Arizona",2009,4,2,38507,947,34129,35921,0.058601189604148964224
4017,"Navajo County","Arizona",2010,1,4,38507,947,34129,35921,0.11720237920829793
4017,"Navajo County","Arizona",2010,2,10,38507,947,34129,35921,0.29300594802074482
4017,"Navajo County","Arizona",2010,3,6,38507,947,34129,35921,0.17580356881244689
4017,"Navajo County","Arizona",2010,4,2,38507,947,34129,35921,0.058601189604148964224
4017,"Navajo County","Arizona",2011,1,4,38507,947,34129,35921,0.11720237920829793
4017,"Navajo County","Arizona",2011,2,11,38507,947,34129,35921,0.3223065428228193
4017,"Navajo County","Arizona",2011,3,35,38507,947,34129,35921,1.02552081807260687
4017,"Navajo County","Arizona",2011,4,11,38507,947,34129,35921,0.3223065428228193
4017,"Navajo County","Arizona",2012,1,2,38507,947,34129,35921,0.058601189604148964224
4017,"Navajo County","Arizona",2012,2,7,38507,947,34129,35921,0.20510416361452137
4017,"Navajo County","Arizona",2012,3,8,38507,947,34129,35921,0.23440475841659586
4017,"Navajo County","Arizona",2012,4,5,38507,947,34129,35921,0.14650297401037241
4017,"Navajo County","Arizona",2013,1,6,38507,947,34129,35921,0.17580356881244689
4017,"Navajo County","Arizona",2013,2,3,38507,947,34129,35921,0.087901784406223446336
4017,"Navajo County","Arizona",2013,3,4,38507,947,34129,35921,0.11720237920829793
4017,"Navajo County","Arizona",2013,4,5,38507,947,34129,35921,0.14650297401037241
4017,"Navajo County","Arizona",2014,1,14,38507,947,34129,35921,0.41020832722904275
4017,"Navajo County","Arizona",2014,2,3,38507,947,34129,35921,0.087901784406223446336
4017,"Navajo County","Arizona",2014,3,5,38507,947,34129,35921,0.14650297401037241
4017,"Navajo County","Arizona",2014,4,4,38507,947,34129,35921,0.11720237920829793
4017,"Navajo County","Arizona",2015,1,10,38507,947,34129,35921,0.29300594802074482
4017,"Navajo County","Arizona",2015,2,5,38507,947,34129,35921,0.14650297401037241
4017,"Navajo County","Arizona",2015,3,6,38507,947,34129,35921,0.17580356881244689
4017,"Navajo County","Arizona",2015,4,10,38507,947,34129,35921,0.29300594802074482
4019,"Pima County","Arizona",1999,3,4,265680,32334,389658,46162,0.010265412233291758414
4019,"Pima County","Arizona",2005,1,1,265680,32334,389658,46162,0.002566353058322939603
4019,"Pima County","Arizona",2005,3,1,265680,32334,389658,46162,0.002566353058322939603
